days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi
1402,2024-08-17,532996179.28407913,46508097.997339785,589242.1669282808,392152.89344304503,203922982.19271874,216467181.49217904,12544199.299459381,17066618.96177341,452804742.24286395,-6.031834354621276e+17,1.9948889469380174e+19,5.5394275416657096e+16,7.355540203604755e+16,118261535.15979354,4.570571814644485e+19,-6.031834354621276e+17,8.52436756940457e+21,993.983956604764,207838562.40916705,326100097.5689606,61401.42317998409,0.12224974189400763,0.00010575710688684541,,
1403,2024-08-18,533333876.9105203,46529971.911286615,623218.5035577317,426390.27870796976,203835550.23176318,216356031.50015694,12520481.268392837,17066618.96177341,452991867.8378411,-6.12174573600766e+17,1.9960428651774677e+19,5.5394275416657096e+16,6.578263953322887e+16,118328540.95717038,4.57925972975627e+19,-6.12174573600766e+17,8.523755394830969e+21,993.9518658716148,207832852.56517896,326161393.52234936,61295.95338875055,0.12208781969629427,0.00010551441345260579,,
1404,2024-08-19,533667082.10904527,46551845.825233445,616080.4012395509,419503.3980922303,203752458.30284902,216249291.41990876,12496833.11705882,17066618.96177341,453178993.43281823,-6.187038227414405e+17,1.997210775732935e+19,5.5394275416657096e+16,6.5572754792977016e+16,118395525.5501955,4.587964159184434e+19,-6.187038227414405e+17,8.523136691008228e+21,993.9194308822708,207827081.4094003,326222606.9595958,61213.43724644184,0.12193199290907983,0.00010531075207231788,,
1405,2024-08-20,533976866.7598197,46573719.739180274,580542.2032264869,384217.0706971035,203692638.72158033,216165904.60146487,12473265.879883636,17066618.96177341,453366119.0277954,-6.235997830931825e+17,1.9984428885812457e+19,5.5394275416657096e+16,6.4609720400329976e+16,118462488.94557914,4.596685134320014e+19,-6.235997830931825e+17,8.522513091225135e+21,993.8867372048865,207821264.16531682,326283753.110896,61146.15130019188,0.12177576361517149,0.000105130137713181,,
1406,2024-08-21,534447836.67390144,46595593.653127104,821895.0785752563,625830.9677367224,203471482.18726104,215921249.47712272,12449767.289860774,17066618.96177341,453553244.6227725,-6.301842964370493e+17,1.9997178159289397e+19,5.5394275416657096e+16,6.396750290957558e+16,118529431.15002942,4.605422686613715e+19,-6.301842964370493e+17,8.521882906928697e+21,993.8536962567636,207815385.06957597,326344816.2196054,61063.10870939493,0.1216138581305613,0.0001049204253959654,,
1407,2024-08-22,534960815.4461093,46617467.567073934,884711.7651067879,688861.0378706335,203208092.22258344,215634209.3966147,12426117.174030362,17066618.96177341,453740370.21774966,-6.681773599839212e+17,1.9977032989207364e+19,5.5394275416657096e+16,1.1330916824803518e+17,118596352.17025225,4.614176847576022e+19,-6.681773599839212e+17,8.521214729568713e+21,993.818661044497,207809151.06002265,326405503.2302749,60687.01066952944,0.12148150140787413,0.00010437935453515968,,
1408,2024-08-23,535298536.97301704,46639341.48102076,621584.9879404139,425921.2158187526,203119808.5174926,215522348.1766828,12402539.659189325,17066618.96177341,453927495.8127268,-6.742563975959306e+17,1.9987865262484464e+19,5.5394275416657096e+16,6.684300320933808e+16,118663252.0129516,4.62294764877732e+19,-6.742563975959306e+17,8.520540473171117e+21,993.7833047209026,207802859.84326884,326466111.8562204,60608.62594550848,0.12136553764136171,0.00010418804124321961,,
1409,2024-08-24,535663206.3306888,46661215.39496759,661621.6212314758,466209.8549962231,203004413.71373037,215383409.9991317,12378996.285400452,17066618.96177341,454114621.40770394,-6.857723222951977e+17,1.9994870580491637e+19,5.5394275416657096e+16,7.25834361142308e+16,118730130.68482913,4.631735121848e+19,-6.857723222951977e+17,8.519854700848822e+21,993.7473420956893,207796460.6704816,326526591.35531074,60479.49909031391,0.12120922444366998,0.00010392964320551177,,
1410,2024-08-25,536111576.08795846,46683089.30891442,786816.8255364042,591647.6856104579,202805151.06324935,215160624.8195835,12355473.756333252,17066618.96177341,454301747.0026811,-6.991587581658706e+17,1.999912919390789e+19,5.5394275416657096e+16,7.670349300061032e+16,118796988.19258453,4.640539298478582e+19,-6.991587581658706e+17,8.519155542090657e+21,993.7106749430377,207789936.05941737,326586924.2520019,60332.89669114351,0.12105872917233988,0.00010365564046272304,,
1411,2024-08-26,536627086.8016711,46704963.22286125,887288.2388636826,692335.9958129283,202538545.97575817,214870415.48419172,12331869.50843264,17066618.96177341,454488872.5976582,-7.271781682298573e+17,1.9984291158878347e+19,5.5394275416657096e+16,1.0534846566929627e+17,118863824.54291524,4.649360210419819e+19,-7.271781682298573e+17,8.518428363922427e+21,993.6725356126395,207783149.4063772,326646973.9492924,60049.69729053974,0.12092419325092242,0.00010324568790441651,,
1412,2024-08-27,536963669.8583575,46726837.13680808,618674.6815981007,423909.1657606854,202450705.38108847,214759005.68784928,12308300.306759907,17066618.96177341,454675998.19263536,-7.38576621106815e+17,1.998417860499898e+19,5.5394275416657096e+16,8.326024394403536e+16,118930639.74251668,4.658197889482821e+19,-7.38576621106815e+17,8.51768978730132e+21,993.6337956237959,207776255.78608936,326706895.52860606,59921.579313635826,0.12080837084602128,0.00010302599013495922,,
1413,2024-08-28,537312598.0991455,46748711.05075491,636795.5719478383,442279.068571868,202350369.1720832,214635172.7465065,12284803.5744224,17066618.96177341,454863123.7876125,-7.445997567988859e+17,1.999217556011677e+19,5.5394275416657096e+16,7.109598044830515e+16,118997433.79808211,4.6670523675391664e+19,-7.445997567988859e+17,8.516945187544521e+21,993.5947368228539,207769305.34893882,326766739.14702094,59843.618414878845,0.12065391439792683,0.00010285079107806985,,
1414,2024-08-29,537686892.9173284,46770584.96470174,674465.0738415653,480193.8586914768,202224511.14810565,214485874.4270674,12261363.278960822,17066618.96177341,455050249.38258964,-7.528543101078426e+17,1.9998647988249494e+19,5.5394275416657096e+16,7.338277092589766e+16,119064206.7163027,4.6759236765210124e+19,-7.528543101078426e+17,8.516192333234413e+21,993.5552420744993,207762277.2484319,326826483.96473455,59744.81771361828,0.12050176800368921,0.00010264775432268917,,
1415,2024-08-30,538024865.1266546,46792458.87864857,619617.2177215879,425580.43244848936,202134827.64507976,214372827.260319,12237999.615238309,17066618.96177341,455237374.9775668,-7.581786264458711e+17,2.0004370464657613e+19,5.5394275416657096e+16,7.450769851280568e+16,119130958.50386737,4.684811848421217e+19,-7.581786264458711e+17,8.515434154607967e+21,993.5154650185281,207755198.82241464,326886157.326282,59673.36154747009,0.12035635678243158,0.00010249565683321979,,
1416,2024-08-31,538387502.2369262,46814332.7925954,656224.9318086295,462437.14874510275,202020323.99564657,214235013.40330446,12214689.407656968,17066618.96177341,455424500.5725439,-7.667508286640927e+17,2.001142232799367e+19,5.5394275416657096e+16,7.251361812089376e+16,119197689.1674632,4.693716915293453e+19,-7.667508286640927e+17,8.514667403779303e+21,993.4752351747904,207748039.73104545,326945728.89850867,59571.57222664356,0.12020190669332786,0.00010228476528700121,,
1417,2024-09-01,538757401.2952733,46836206.70654223,666743.0785217744,473194.00559183955,201898410.39818195,214089863.60300428,12191453.204821406,17066618.96177341,455611626.16752106,-7.723450476189491e+17,2.001968744525078e+19,5.5394275416657096e+16,7.069373723932604e+16,119264398.71377483,4.702638909252317e+19,-7.723450476189491e+17,8.513895058731684e+21,993.4347087064267,207740827.76175058,327005226.4755254,59497.577016711235,0.1200538405317197,0.0001021155392867583,,
1418,2024-09-02,539133046.9561183,46858080.62048906,674998.3973113556,481684.72232383094,201770600.92495358,213938886.46720552,12168285.542251032,17066618.96177341,455798751.7624982,-7.786599304751165e+17,2.002235039400826e+19,5.5394275416657096e+16,7.909698998876355e+16,119331087.14948504,4.711577862473454e+19,-7.786599304751165e+17,8.513116398801208e+21,993.3938477261381,207733556.1700563,327064643.31954134,59416.844015955925,0.11990782884273662,0.00010196341462745803,,
1419,2024-09-03,539509864.7742606,46879954.53443589,676403.3358352626,483323.97875656455,201641464.29619455,213786632.01812187,12145167.7219264,17066618.96177341,455985877.35747534,-7.875887180581212e+17,2.002368848484367e+19,5.5394275416657096e+16,8.108427687186926e+16,119397754.4812744,4.72053380719367e+19,-7.875887180581212e+17,8.51232881008315e+21,993.3525149728823,207726200.5262952,327123955.0075696,59311.68802827597,0.11976248707264102,0.00010177615799199797,,
1420,2024-09-04,539904725.5797795,46901828.44838272,703123.6599431172,510279.53332781116,201494122.06725797,213616197.85979843,12122075.792539543,17066618.96177341,456173002.9524525,-7.9989513114462e+17,2.0023565099622625e+19,5.5394275416657096e+16,8.327649095656085e+16,119464400.71582124,4.7295067757110436e+19,-7.9989513114462e+17,8.511528914952006e+21,993.310533056545,207718729.25791353,327183129.97373474,59174.96616512537,0.11961657926686979,0.00010154217519472991,,
1421,2024-09-05,540336652.0654548,46923702.36232955,758404.1468582746,565790.0793060829,201309542.74860612,213408525.53706998,12098982.788462933,17066618.96177341,456360128.5474296,-8.160270942790922e+17,2.001950710273797e+19,5.5394275416657096e+16,8.91784084519757e+16,119531025.85980204,4.738496800385053e+19,-8.160270942790922e+17,8.510712887857726e+21,993.2677010165901,207711106.59584936,327242132.4556514,59002.48191666603,0.11947387915646418,0.00010126672106937293,,
1422,2024-09-06,540662789.2134318,46945576.27627638,599432.6741310752,407035.46440330194,201230582.98206502,213306476.5875571,12075893.60549115,17066618.96177341,456547254.14240676,-8.314573078610309e+17,2.0017216207686582e+19,5.5394275416657096e+16,8.652775570206365e+16,119597629.91989094,4.747503913636683e+19,-8.314573078610309e+17,8.509881430549866e+21,993.2240554841654,207703339.05319414,327300968.97308505,58836.51743364334,0.11933936745730345,0.00010099343108098926,,
1423,2024-09-07,540978470.2381672,46967450.19022321,583342.410677572,391196.2707469513,201161931.60816434,213214805.93183672,12052874.32367144,17066618.96177341,456734379.7373839,-8.37450929912234e+17,2.0028693638130196e+19,5.5394275416657096e+16,6.587526745956113e+16,119664212.90276013,4.756528147948543e+19,-8.37450929912234e+17,8.509043979619953e+21,993.1800916726183,207695514.75830966,327359727.6610698,58758.687984764576,0.11918363489329066,0.00010080203843948436,,
1424,2024-09-08,541349684.160669,46989324.10417004,666223.520059882,474331.42016202287,201037602.7612875,213067535.61710688,12029932.855818443,17066618.96177341,456921505.33236104,-8.422590200434647e+17,2.004135344871361e+19,5.5394275416657096e+16,6.4101697249868264e+16,119730774.81507953,4.765569535864992e+19,-8.422590200434647e+17,8.50820172059991e+21,993.1358717474376,207687644.772732,327418419.5878115,58691.926741719246,0.11902605996348008,0.00010062390508305404,,
1425,2024-09-09,541697763.7519606,47011198.01811687,631156.9241169484,439498.20432473585,200936262.67819658,212943327.17428648,12007064.496088972,17066618.96177341,457108630.9273382,-8.476761214189814e+17,2.004549107298704e+19,5.5394275416657096e+16,7.688497671483922e+16,119797315.66351706,4.7746281099922465e+19,-8.476761214189814e+17,8.507354044478491e+21,993.0913636663114,207679723.39173532,327477039.0552524,58619.46744084358,0.11888129989016931,0.00010047893350206388,,
1426,2024-09-10,542032543.8343244,47033071.9320637,610822.2252329255,419405.34039218404,200848076.00277588,212832342.02113566,11984266.018358847,17066618.96177341,457295756.5223153,-8.534946160068936e+17,2.0052114788405408e+19,5.5394275416657096e+16,7.315583999743755e+16,119863835.4547385,4.783703902998504e+19,-8.534946160068936e+17,8.506500549862484e+21,993.046546278246,207671746.84869656,327535582.3034351,58543.248182713985,0.11873129547909464,0.00010031513942529678,,
1427,2024-09-11,542387746.396518,47054945.84601053,641059.0732031858,449889.0243027078,200739320.03547454,212700853.77279007,11961533.737314606,17066618.96177341,457482882.11729246,-8.597823904038748e+17,2.006103507125075e+19,5.5394275416657096e+16,6.971098885697225e+16,119930334.19540754,4.792796947614059e+19,-8.597823904038748e+17,8.505640767472079e+21,993.0013948593248,207663710.74084532,327594044.93625283,58462.63281774521,0.11857818907480504,0.00010013245880821518,,
1428,2024-09-12,542716625.4478664,47076819.75995736,601196.2877967509,410265.20549640607,200656740.9807773,212595607.80412608,11938866.823347852,17066618.96177341,457670007.7122696,-8.661348490699223e+17,2.0066260223525876e+19,5.5394275416657096e+16,7.525368471229762e+16,119996811.89218572,4.80190727663142e+19,-8.661348490699223e+17,8.50477463262301e+21,992.9559059266161,207655614.44572118,327652426.3379069,58381.401654064655,0.11842996383316216,9.996729156531948e-05,,
1429,2024-09-13,543046948.9896892,47098693.67390419,602957.2407930767,412273.99208623247,200572574.90142664,212488850.9174706,11916276.01604303,17066618.96177341,457857133.30724674,-8.709026420999946e+17,2.0076501752337752e+19,5.5394275416657096e+16,6.772911990717547e+16,120063268.55173251,4.811034922905429e+19,-8.709026420999946e+17,8.50390372998091e+21,992.910162629591,207647472.76031125,327710741.3120438,58314.97413688898,0.11827623860853505,9.9802608990228e-05,,
1430,2024-09-14,543415219.6032771,47120567.58785102,659479.3184805783,469043.98553365737,200450314.24401778,212344058.95181838,11893744.707799675,17066618.96177341,458044258.9022239,-8.779776750688031e+17,2.008449159612184e+19,5.5394275416657096e+16,7.110664744884821e+16,120129704.18070528,4.820179919353379e+19,-8.779776750688031e+17,8.503025752305841e+21,992.8640437009456,207639264.09824395,327768968.27894926,58226.96690547466,0.11812246241804969,9.961234713158566e-05,,
1431,2024-09-15,543767874.3255843,47142441.50179785,635689.0253908744,445487.15024325793,200343524.6856699,212214804.40430576,11871279.718634931,17066618.96177341,458231384.497201,-8.840316493132575e+17,2.0088554690535195e+19,5.5394275416657096e+16,7.699677150495315e+16,120196118.78575918,4.829342298955138e+19,-8.840316493132575e+17,8.502141720656529e+21,992.8176026841818,207630997.9869541,327827116.7727133,58148.493764042854,0.11797765415322929,9.945797808774877e-05,,
