,Unnamed: 0,date,index,Unnamed: 0.1,cum_sum_baseline,cum_sum_realized,effective_baseline_power,new_baseline_power,total_mined_reward,effective_network_time
472,472,2021-12-09,1345835.543767507,1345835.543767507,5.172512033237643e+24,5.172508882240224e+24,6.299572821236447e+18,7.073984907738173e+18,1.361034706301814e+26,1182325.6533613445
473,473,2021-12-10,1348705.795104895,1348705.795104895,5.192890956130685e+24,5.19288780014853e+24,6.313010405225266e+18,7.087422488440126e+18,1.364282965648664e+26,1185557.175874126
474,474,2021-12-11,1351552.8820028012,1351552.8820028012,5.213335576558734e+24,5.213332426355276e+24,6.326491309273205e+18,7.100903396298458e+18,1.3675328709763972e+26,1188792.212535014
475,475,2021-12-12,1354551.5190094176,1354551.5190094176,5.233804436721637e+24,5.233801264127301e+24,6.339988196671915e+18,7.11440026893293e+18,1.370772185629474e+26,1192024.186257412
476,476,2021-12-13,1357226.2444134078,1357226.2444134078,5.254304719828937e+24,5.254301540975414e+24,6.353505803931864e+18,7.127917872065657e+18,1.3740246637934583e+26,1195254.2314944137
477,477,2021-12-14,1360153.007686932,1360153.007686932,5.274863005671309e+24,5.274859822773667e+24,6.367061657404735e+18,7.141473722871891e+18,1.3772925724948293e+26,1198486.5227113906
478,478,2021-12-15,1363060.7349860335,1363060.7349860335,5.295447532465494e+24,5.295444335695826e+24,6.380634813803566e+18,7.155046870123697e+18,1.3805516057953224e+26,1201716.0520251396
479,479,2021-12-16,1365894.0809208232,1365894.0809208232,5.316080723623076e+24,5.316077523542618e+24,6.39424005882032e+18,7.168652112957361e+18,1.3837883253282055e+26,1204946.3292640392
480,480,2021-12-17,1368691.3353105374,1368691.3353105374,5.336748724739423e+24,5.336745518535605e+24,6.407868257049419e+18,7.182280307148801e+18,1.387047718247952e+26,1208175.1727145847
481,481,2021-12-18,1371573.6094240835,1371573.6094240835,5.357459102746291e+24,5.357455883755831e+24,6.421524398022527e+18,7.195936439690572e+18,1.3902613201364658e+26,1211403.7560209425
482,482,2021-12-19,1374428.9660483024,1374428.9660483024,5.378196557170595e+24,5.378193343474289e+24,6.435198392816239e+18,7.209610437975176e+18,1.3934848379258929e+26,1214629.6877843891
483,483,2021-12-20,1377333.231818182,1377333.231818182,5.398973372096949e+24,5.39897012834886e+24,6.448898341388513e+18,7.223310366731716e+18,1.3967447111636195e+26,1217854.875874126
484,484,2021-12-21,1380261.9734079775,1380261.9734079775,5.419816805014768e+24,5.41981357870634e+24,6.462642216956351e+18,7.237054253799027e+18,1.3999860298696491e+26,1221083.5272918125
485,485,2021-12-22,1383231.4003496503,1383231.4003496503,5.440659415219119e+24,5.440656170043178e+24,6.476385550038141e+18,7.250797574439836e+18,1.4032312502866684e+26,1224305.1937062936
486,486,2021-12-23,1386109.500349162,1386109.500349162,5.461550599445058e+24,5.461547356739282e+24,6.490160912167696e+18,7.264572938198184e+18,1.4064571993806696e+26,1227527.5146648046
487,487,2021-12-24,1388991.9636871507,1388991.9636871507,5.482503493738138e+24,5.48250023147346e+24,6.50397696507441e+18,7.278388978208025e+18,1.4096880238757914e+26,1230752.4909217877
488,488,2021-12-25,1391885.5346153846,1391885.5346153846,5.503465891160093e+24,5.503462631553107e+24,6.517799284214776e+18,7.292211299100837e+18,1.4129261703654278e+26,1233972.0825174826
489,489,2021-12-26,1394718.551290998,1394718.551290998,5.524497381226645e+24,5.524494115014467e+24,6.531667162103249e+18,7.306079172633936e+18,1.4161761745659022e+26,1237195.431960921
490,490,2021-12-27,1397586.0356145252,1397586.0356145252,5.545573873079725e+24,5.545570610944342e+24,6.545564713556379e+18,7.31997672677525e+18,1.4193973350220146e+26,1240418.8187849163
491,491,2021-12-28,1400423.649196366,1400423.649196366,5.566665273551977e+24,5.56666198908874e+24,6.559472095549784e+18,7.333884094045974e+18,1.422590948802142e+26,1243637.642208246
492,492,2021-12-29,1403293.113549286,1403293.113549286,5.587806230060236e+24,5.587802936139789e+24,6.57341215411788e+18,7.347824146378114e+18,1.42578014198122e+26,1246857.1880877742
493,493,2021-12-30,1406146.3718083245,1406146.3718083245,5.608989548850746e+24,5.608986231220764e+24,6.58738014579749e+18,7.361792122423979e+18,1.42899644297784e+26,1250076.3438265128
494,494,2021-12-31,1408930.0031501574,1408930.0031501574,5.630194640333111e+24,5.630191347814193e+24,6.601362494093344e+18,7.375774487277727e+18,1.4322093415721748e+26,1253291.97899895
495,495,2022-01-01,1411728.265220434,1411728.265220434,5.651465809423003e+24,5.651462502411621e+24,6.615388413062956e+18,7.389800396691207e+18,1.4354400411366777e+26,1256510.798810357
496,496,2022-01-02,1414489.1276670163,1414489.1276670163,5.672774501909838e+24,5.672771188179102e+24,6.629439074449066e+18,7.403851053646666e+18,1.4386718570918092e+26,1259728.461699895
497,497,2022-01-03,1417030.9755330305,1417030.9755330305,5.694119823127678e+24,5.694116506623239e+24,6.643513888321147e+18,7.417925865689804e+18,1.4419367733822291e+26,1262944.8255854596
498,498,2022-01-04,1419780.8422712933,1419780.8422712933,5.715469674560327e+24,5.715466353139729e+24,6.657591689355125e+18,7.432003663482135e+18,1.4451345869193858e+26,1266155.0634419909
499,499,2022-01-05,1421938.094175096,1421938.094175096,5.736937244391358e+24,5.736933912740822e+24,6.671747112296483e+18,7.44615907967801e+18,1.4483165771524056e+26,1269376.163934426
500,500,2022-01-06,1426827.3307719177,1426827.3307719177,5.75837591977995e+24,5.758372572044668e+24,6.68588348263633e+18,7.460295439411796e+18,1.4515216738607164e+26,1272586.1163115613
501,501,2022-01-07,1428822.5844155843,1428822.5844155843,5.7799057925686e+24,5.77990244307978e+24,6.700079987298746e+18,7.474491942917954e+18,1.4547209083173025e+26,1275802.8992628993
502,502,2022-01-08,1431761.8635409377,1431761.8635409377,5.801442728604615e+24,5.801439357562928e+24,6.7142811493702e+18,7.488693090777741e+18,1.4578875391525371e+26,1279013.9268719384
503,503,2022-01-09,1434478.0304942166,1434478.0304942166,5.823023675639577e+24,5.823020316752108e+24,6.728511331694488e+18,7.502923281116353e+18,1.4610593795125306e+26,1282224.711181213
504,504,2022-01-10,1437367.1125874126,1437367.1125874126,5.844663465655679e+24,5.844660097971938e+24,6.7427803142785e+18,7.517192257900226e+18,1.464289559239132e+26,1285437.4374125877
505,505,2022-01-11,1440239.560378019,1440239.560378019,5.86634131723106e+24,5.866337938922125e+24,6.757074394135921e+18,7.531486330751538e+18,1.4675104247253502e+26,1288649.00560028
506,506,2022-01-12,1443103.2516649142,1443103.2516649142,5.888034888186613e+24,5.888031487185382e+24,6.77137883913837e+18,7.545790760790996e+18,1.4707386125180984e+26,1291856.1086575536
507,507,2022-01-13,1445966.0426573427,1445966.0426573427,5.909790050436619e+24,5.909786659684205e+24,6.785723896600883e+18,7.56013582501144e+18,1.4739316730427503e+26,1295065.520979021
508,508,2022-01-14,1448815.7404686953,1448815.7404686953,5.931579406828877e+24,5.931576005164731e+24,6.80009150121473e+18,7.574503422430239e+18,1.4771148568138596e+26,1298273.1839804128
509,509,2022-01-15,1451684.4023068857,1451684.4023068857,5.953416156068987e+24,5.953412738011251e+24,6.814490356026481e+18,7.58890226643228e+18,1.4802943844258192e+26,1301481.0311080045
510,510,2022-01-16,1454537.4872154116,1454537.4872154116,5.975308877315955e+24,5.975305461819109e+24,6.828926118016648e+18,7.603338030111064e+18,1.4834858025834304e+26,1304690.3043782837
511,511,2022-01-17,1457393.6562937065,1457393.6562937065,5.997238351584065e+24,5.997234932340595e+24,6.843386114448008e+18,7.617798024071953e+18,1.486692651961374e+26,1307898.170979021
512,512,2022-01-18,1460253.2481649772,1460253.2481649772,6.019183555370446e+24,6.019180129292426e+24,6.857856482709324e+18,7.632268387826658e+18,1.4898943402801544e+26,1311101.5599440755
513,513,2022-01-19,1463122.1978367062,1463122.1978367062,6.04117908957769e+24,6.041175651064412e+24,6.872360038164146e+18,7.646771935081841e+18,1.4930902116146785e+26,1314305.519888346
514,514,2022-01-20,1465974.566981462,1465974.566981462,6.06323442805951e+24,6.063231001221294e+24,6.886903027742486e+18,7.661314932358558e+18,1.4962899670197425e+26,1317511.410283316
515,515,2022-01-21,1468853.8220901785,1468853.8220901785,6.085324983841351e+24,6.085321527279389e+24,6.901469239128443e+18,7.675881124145082e+18,1.4994797112165391e+26,1320715.6399860189
516,516,2022-01-22,1471695.597556719,1471695.597556719,6.107453643524704e+24,6.107450183908435e+24,6.916060575707698e+18,7.690472458710368e+18,1.5026827763211186e+26,1323918.6240837695
517,517,2022-01-23,1474578.042672263,1474578.042672263,6.129611597804558e+24,6.129608128519079e+24,6.930671228744598e+18,7.705083105371523e+18,1.5058225379462263e+26,1327119.0839454357
518,518,2022-01-24,1477414.6536039189,1477414.6536039189,6.151800956610841e+24,6.151797488386672e+24,6.945302589498175e+18,7.719714466824916e+18,1.5089929193153508e+26,1330317.3257522744
519,519,2022-01-25,1480280.5842381786,1480280.5842381786,6.174085657994231e+24,6.174082188513353e+24,6.95999681784757e+18,7.734408694345654e+18,1.512138074906204e+26,1333522.535201401
520,520,2022-01-26,1483150.7344514325,1483150.7344514325,6.19635707789113e+24,6.19635368823728e+24,6.974682288565802e+18,7.749094217700739e+18,1.5152818496005922e+26,1336719.0817610065
521,521,2022-01-27,1485994.134291725,1485994.134291725,6.218725622418303e+24,6.218722131562387e+24,6.989431801941415e+18,7.76384366434509e+18,1.518449159801402e+26,1339922.8001402526
522,522,2022-01-28,1488840.014690451,1488840.014690451,6.241099366458791e+24,6.241095858584738e+24,7.004184743805239e+18,7.778596594987386e+18,1.5215964201949424e+26,1343120.5078698846
523,523,2022-01-29,1491715.6972669936,1491715.6972669936,6.263524965746388e+24,6.263521451497053e+24,7.018971878312215e+18,7.793383725290588e+18,1.5247352815157556e+26,1346318.8745620183
524,524,2022-01-30,1494564.9545613425,1494564.9545613425,6.285990843176971e+24,6.285987327912695e+24,7.03378557167768e+18,7.808197417986814e+18,1.5278832569695149e+26,1349516.237329605
525,525,2022-01-31,1497440.945282357,1497440.945282357,6.308512477608858e+24,6.308508957939023e+24,7.04863603044983e+18,7.823047873854e+18,1.5310013509582178e+26,1352714.7839354612
526,526,2022-02-01,1500288.0727781665,1500288.0727781665,6.331036778078257e+24,6.33103324799136e+24,7.063488247170779e+18,7.837900083706079e+18,1.5340749493422205e+26,1355906.9755073478
527,527,2022-02-02,1503132.1680084004,1503132.1680084004,6.353623738130768e+24,6.353620206837075e+24,7.078381780766774e+18,7.852793616506331e+18,1.537210959228482e+26,1359101.3139656982
528,528,2022-02-03,1505959.154973822,1505959.154973822,6.376268747094411e+24,6.376265194052238e+24,7.093313591023558e+18,7.867725412422461e+18,1.5403442997104836e+26,1362297.122164049
529,529,2022-02-04,1508863.2777194823,1508863.2777194823,6.398968095132356e+24,6.398964537037598e+24,7.108281231725287e+18,7.882693049792588e+18,1.5434722029462931e+26,1365493.854844351
530,530,2022-02-05,1511728.566083916,1511728.566083916,6.421675962496563e+24,6.421672383741604e+24,7.123254489954637e+18,7.897666294398883e+18,1.54664483601461e+26,1368685.059090909
531,531,2022-02-06,1514562.7887569834,1514562.7887569834,6.444446280929302e+24,6.444442708763601e+24,7.138268927567361e+18,7.912680736356473e+18,1.5497973615543642e+26,1371878.311103352
532,532,2022-02-07,1517449.034940601,1517449.034940601,6.467253716658451e+24,6.467250137381122e+24,7.153307839819425e+18,7.927719643919226e+18,1.552951189478617e+26,1375070.0422781273
533,533,2022-02-08,1520300.2358093904,1520300.2358093904,6.49011806280294e+24,6.49011448903579e+24,7.168384278023669e+18,7.942796085756807e+18,1.5560802746808672e+26,1378263.0094604064
534,534,2022-02-09,1523149.3124343257,1523149.3124343257,6.513021999052297e+24,6.513018403351762e+24,7.183486821403447e+18,7.957898614674008e+18,1.5591850635547243e+26,1381454.7796847636
535,535,2022-02-10,1526020.7909249563,1526020.7909249563,6.535931855665568e+24,6.535928250971775e+24,7.198593268590493e+18,7.973005055931025e+18,1.5623305824308298e+26,1384640.6691099475
536,536,2022-02-11,1528870.4798739937,1528870.4798739937,6.558927707361894e+24,6.558924098874936e+24,7.213756419763184e+18,7.988168204602554e+18,1.5654967999812292e+26,1387831.8011900594
537,537,2022-02-12,1531736.644358795,1531736.644358795,6.58195205373005e+24,6.581948423910737e+24,7.228938359934094e+18,8.003350130707201e+18,1.5686017491997202e+26,1391020.1744919412
538,538,2022-02-13,1534588.8825995808,1534588.8825995808,6.605043933632307e+24,6.60504030319579e+24,7.244164830796902e+18,8.018576601163033e+18,1.5717283950474456e+26,1394211.1802935011
539,539,2022-02-14,1537436.0655680224,1537436.0655680224,6.628154699297655e+24,6.628151068837848e+24,7.259403754674476e+18,8.03381552502525e+18,1.5748750463801512e+26,1397398.0883590465
540,540,2022-02-15,1540296.3052926743,1540296.3052926743,6.65128651875575e+24,6.651282878075124e+24,7.274656561136024e+18,8.04906832474733e+18,1.5779781633090923e+26,1400581.207150368
541,541,2022-02-16,1543156.6986013986,1543156.6986013986,6.67449146886554e+24,6.67448782365712e+24,7.28995758895252e+18,8.06436934957826e+18,1.581080239553555e+26,1403767.6905594403
542,542,2022-02-17,1546019.295287958,1546019.295287958,6.69775551552689e+24,6.697751863425204e+24,7.305297584229623e+18,8.079709340310038e+18,1.584183549535889e+26,1406955.5818499126
543,543,2022-02-18,1548884.5064662704,1548884.5064662704,6.721042959954065e+24,6.721039301355078e+24,7.320653007674596e+18,8.095064759470778e+18,1.5872999361271496e+26,1410139.9832226494
544,544,2022-02-19,1551746.6610761706,1551746.6610761706,6.744390792907064e+24,6.744387127416674e+24,7.336048250490397e+18,8.110459997742481e+18,1.590414958218711e+26,1413325.9433962265
545,545,2022-02-20,1554594.116719243,1554594.116719243,6.767774872741616e+24,6.767771164412842e+24,7.351467394005843e+18,8.125879113010884e+18,1.5935323898415923e+26,1416510.1563266737
546,546,2022-02-21,1557447.7119355968,1557447.7119355968,6.791183591757098e+24,6.791179913847635e+24,7.366902784261362e+18,8.14131452332448e+18,1.596637153754092e+26,1419691.0409520476
547,547,2022-02-22,1560319.294323756,1560319.294323756,6.814684106871322e+24,6.814680413422068e+24,7.382398703613198e+18,8.156810432429593e+18,1.599794680532808e+26,1422877.7021723895
548,548,2022-02-23,1563174.4393568682,1563174.4393568682,6.838171342357086e+24,6.83816764611122e+24,7.397885866559033e+18,8.172297593531379e+18,1.6029017049298707e+26,1426055.8871024118
549,549,2022-02-24,1566062.396015379,1566062.396015379,6.861738266945491e+24,6.861734554470163e+24,7.413425575412979e+18,8.187837291683838e+18,1.60603139797287e+26,1429238.1744145404
550,550,2022-02-25,1568858.6293193717,1568858.6293193717,6.885335575504939e+24,6.88533185179288e+24,7.428985319043291e+18,8.203397027904805e+18,1.6091572825879695e+26,1432417.888307155
551,551,2022-02-26,1571765.2656632832,1571765.2656632832,6.908989850806415e+24,6.908986126903615e+24,7.444582625766837e+18,8.218994334502577e+18,1.6122314752421038e+26,1435598.6020301017
552,552,2022-02-27,1574607.8793284365,1574607.8793284365,6.93267467317934e+24,6.932670941423207e+24,7.460200074812935e+18,8.234611778370295e+18,1.6153075998945794e+26,1438776.753760056
553,553,2022-02-28,1577437.5836249124,1577437.5836249124,6.956405547301755e+24,6.956401799016099e+24,7.475847889754956e+18,8.250259582412974e+18,1.6183971821219098e+26,1441954.4174247726
554,554,2022-03-01,1584228.0771929824,1584228.0771929824,6.980199791106566e+24,6.980196036350522e+24,7.491537489801814e+18,8.265949178193347e+18,1.621455954028092e+26,1445133.896140351
555,555,2022-03-02,1583143.693977591,1583143.693977591,7.004034449493088e+24,7.004030688935223e+24,7.507253738672998e+18,8.281665423238889e+18,1.6245155805609606e+26,1448312.106442577
556,556,2022-03-03,1586064.2640980736,1586064.2640980736,7.027899961181904e+24,7.027896198839545e+24,7.522990331791181e+18,8.297402015180401e+18,1.6275681110573608e+26,1451487.7730297723
557,557,2022-03-04,1588789.4026564138,1588789.4026564138,7.051799356534495e+24,7.051795592119631e+24,7.538749267335419e+18,8.313160949358058e+18,1.630626284244486e+26,1454661.2977979728
558,558,2022-03-05,1591763.926249563,1591763.926249563,7.075763396965567e+24,7.075759628726875e+24,7.554550828963287e+18,8.328962508464547e+18,1.6336971800861896e+26,1457836.7511359665
559,559,2022-03-06,1594555.4292205523,1594555.4292205523,7.0997945569217e+24,7.099790764457965e+24,7.570396648291137e+18,8.344808311818732e+18,1.636771415639068e+26,1461014.4372596997
560,560,2022-03-07,1597307.1092436975,1597307.1092436975,7.12384503195779e+24,7.12384123777992e+24,7.58625520371944e+18,8.360666866116759e+18,1.639827566380707e+26,1464188.0227591037
561,561,2022-03-08,1600375.572927597,1600375.572927597,7.147954681092642e+24,7.147950878290708e+24,7.602152777741921e+18,8.376564434452648e+18,1.6428794248025654e+26,1467362.7663518712
562,562,2022-03-09,1603251.2667367684,1603251.2667367684,7.172085233568382e+24,7.172081434343109e+24,7.618064135142468e+18,8.392475794211596e+18,1.6459351305970785e+26,1470533.622853137
563,563,2022-03-10,1606043.4295700805,1606043.4295700805,7.19626743393523e+24,7.196263613905774e+24,7.634009548458444e+18,8.40842119380958e+18,1.649030791943824e+26,1473704.627752534
564,564,2022-03-11,1608824.8749124038,1608824.8749124038,7.220561774335012e+24,7.220557944978726e+24,7.650028905383657e+18,8.424440544584808e+18,1.652128365986945e+26,1476883.6758934828
565,565,2022-03-12,1611469.513352073,1611469.513352073,7.244856324692255e+24,7.244852494514402e+24,7.666048400751958e+18,8.440460039411379e+18,1.6552013983779673e+26,1480056.1004919184
566,566,2022-03-13,1614542.709915612,1614542.709915612,7.269146122985733e+24,7.269142279853372e+24,7.682064762674184e+18,8.456476392791579e+18,1.6582841846226707e+26,1483221.283403657
567,567,2022-03-14,1617394.7382198954,1617394.7382198954,7.293516165319855e+24,7.293512311355416e+24,7.698134036423075e+18,8.472545659397946e+18,1.6613515680199237e+26,1486390.2994764398
568,568,2022-03-15,1620263.7266993693,1620263.7266993693,7.317963720698175e+24,7.317959856733467e+24,7.714254421216802e+18,8.488666037597631e+18,1.6644174097702956e+26,1489562.7543798178
569,569,2022-03-16,1623111.683380084,1623111.683380084,7.342396900927823e+24,7.342393036739192e+24,7.730365327233427e+18,8.504776943466605e+18,1.6674742484640177e+26,1492726.7279102383
570,570,2022-03-17,1625967.4533705902,1625967.4533705902,7.366948980556824e+24,7.366945295262962e+24,7.746554633893375e+18,8.520966368087325e+18,1.6705909656520455e+26,1495899.4628012574
571,571,2022-03-18,1628834.8245981832,1628834.8245981832,7.391504175789798e+24,7.391500287222544e+24,7.762745994940116e+18,8.537157595098363e+18,1.6736797014685322e+26,1499065.9755415793
572,572,2022-03-19,1631684.286065286,1631684.286065286,7.416177137030191e+24,7.416173247351934e+24,7.779015009286986e+18,8.553426608712652e+18,1.6767410739268165e+26,1502241.0305370304
573,573,2022-03-20,1634545.092724679,1634545.092724679,7.440686973009432e+24,7.440683082965495e+24,7.795176461060067e+18,8.56958806024461e+18,1.6797978168331598e+26,1505388.5192582023
574,574,2022-03-21,1637341.2827610371,1637341.2827610371,7.4654711246566e+24,7.465467209638959e+24,7.811518792845628e+18,8.585930375562851e+18,1.6828348232522777e+26,1508564.6152768044
575,575,2022-03-22,1640175.0342877342,1640175.0342877342,7.49031160151036e+24,7.490307687727467e+24,7.827898264704697e+18,8.602309848236097e+18,1.6858611354014214e+26,1511741.266525274
576,576,2022-03-23,1643032.9521146452,1643032.9521146452,7.51501578684407e+24,7.515011863385477e+24,7.844187867793113e+18,8.618599444944487e+18,1.6889104095054147e+26,1514893.9010835371
577,577,2022-03-24,1645853.366237482,1645853.366237482,7.539936355898135e+24,7.539932408734164e+24,7.860620151357399e+18,8.63503171287777e+18,1.6919805746756807e+26,1518067.525751073
578,578,2022-03-25,1648684.68837535,1648684.68837535,7.564754231750256e+24,7.564750295438877e+24,7.876984720424041e+18,8.651396289100465e+18,1.6950602704279517e+26,1521221.4824929973
579,579,2022-03-26,1651546.828250964,1651546.828250964,7.589754462022001e+24,7.589750508601193e+24,7.893469531509473e+18,8.667881088904174e+18,1.6981409509102223e+26,1524391.999649492
580,580,2022-03-27,1654220.0954833596,1654220.0954833596,7.614721202330531e+24,7.614717259733416e+24,7.909932259769636e+18,8.684343824301329e+18,1.7012200764689384e+26,1527551.6525356576
581,581,2022-03-28,1656931.9602371815,1656931.9602371815,7.6397271231628e+24,7.639723155921936e+24,7.926420823133114e+18,8.700832371415055e+18,1.7042925453559924e+26,1530709.705266829
582,582,2022-03-29,1659773.7044421127,1659773.7044421127,7.66478475265432e+24,7.664780777516663e+24,7.942943482481709e+18,8.717355025556614e+18,1.7073530072232537e+26,1533867.693249388
583,583,2022-03-30,1662638.4312150837,1662638.4312150837,7.689932960576153e+24,7.689928979526727e+24,7.95952586801266e+18,8.733937407189424e+18,1.7103995597978202e+26,1537030.498603352
584,584,2022-03-31,1665515.8533007335,1665515.8533007335,7.715120086761246e+24,7.715116110717085e+24,7.976133915715943e+18,8.750545458193111e+18,1.7134351617983435e+26,1540191.6018162766
585,585,2022-04-01,1668436.398464759,1668436.398464759,7.740325379505381e+24,7.740321378667205e+24,7.992753942200647e+18,8.76716546832898e+18,1.7164976276428192e+26,1543348.4016050245
586,586,2022-04-02,1671298.8052539404,1671298.8052539404,7.765602813024667e+24,7.765598801433361e+24,8.009421537329199e+18,8.783833056367063e+18,1.719560930274043e+26,1546507.6507880911
587,587,2022-04-03,1674020.1412587413,1674020.1412587413,7.790922222205652e+24,7.790918204096545e+24,8.026116810636942e+18,8.800528325377059e+18,1.722629309231474e+26,1549665.5636363635
588,588,2022-04-04,1676913.657793345,1676913.657793345,7.816279411402714e+24,7.81627538814275e+24,8.042836995572343e+18,8.817248506916054e+18,1.7256793476910225e+26,1552821.6112084065
589,589,2022-04-05,1679816.0838281524,1679816.0838281524,7.841726767924003e+24,7.841722745725462e+24,8.059616635612346e+18,8.834028147655947e+18,1.7287186192707517e+26,1555982.292001397
590,590,2022-04-06,1682681.643782837,1682681.643782837,7.867188955903896e+24,7.867184910086611e+24,8.076406055314002e+18,8.850817551783722e+18,1.7317587903515597e+26,1559138.2353765324
591,591,2022-04-07,1685506.403282123,1685506.403282123,7.892691145592566e+24,7.892687088897266e+24,8.093221851597195e+18,8.867633340894103e+18,1.7347959904200517e+26,1562292.5684357542
592,592,2022-04-08,1688385.2264747191,1688385.2264747191,7.918283581907718e+24,7.918279525297015e+24,8.110097155275819e+18,8.884508644628509e+18,1.737842469742696e+26,1565451.481039326
593,593,2022-04-09,1691232.198390483,1691232.198390483,7.943888193912305e+24,7.943884115096882e+24,8.126980487438103e+18,8.901391962149301e+18,1.7408923828795105e+26,1568605.3264520643
594,594,2022-04-10,1694082.325157673,1694082.325157673,7.969524996744639e+24,7.969520925993941e+24,8.143885045793437e+18,8.918296525822408e+18,1.7439226089889114e+26,1571756.5795374913
595,595,2022-04-11,1696950.8929321205,1696950.8929321205,7.995243225744716e+24,7.995239147297734e+24,8.160843295453934e+18,8.935254770408078e+18,1.746975999405063e+26,1574911.2750174948
596,596,2022-04-12,1699811.933707471,1699811.933707471,8.021009387846991e+24,8.021005303541613e+24,8.177833151548686e+18,8.952244622639885e+18,1.749989458933197e+26,1578065.2841108383
597,597,2022-04-13,1702655.3728991596,1702655.3728991596,8.046801325103942e+24,8.046797218719779e+24,8.194840003429115e+18,8.969251459961864e+18,1.7530104425528406e+26,1581215.8918067226
598,598,2022-04-14,1705516.104195804,1705516.104195804,8.072666457953893e+24,8.072662348081487e+24,8.211895119485904e+18,8.986306573718555e+18,1.755998030152179e+26,1584368.8818181818
599,599,2022-04-15,1708373.3813855844,1708373.3813855844,8.098571409699814e+24,8.098567282836796e+24,8.22897649157996e+18,9.003387934609233e+18,1.759040592844449e+26,1587520.1689993
600,600,2022-04-16,1711231.8349073103,1711231.8349073103,8.124539870505046e+24,8.1245357484622e+24,8.24609974068209e+18,9.02051118688972e+18,1.762083005721452e+26,1590672.6232948585
601,601,2022-04-17,1714092.242827152,1714092.242827152,8.150520833223299e+24,8.150516698284356e+24,8.263231233375267e+18,9.037642671079384e+18,1.7651200248948834e+26,1593820.051084675
602,602,2022-04-18,1716949.817260657,1716949.817260657,8.176578131039119e+24,8.17657399911599e+24,8.280413060391322e+18,9.054824500084024e+18,1.768154322419752e+26,1596970.1792452831
603,603,2022-04-19,1719819.89958159,1719819.89958159,8.202666587242477e+24,8.20266244182287e+24,8.297615432823425e+18,9.072026863616736e+18,1.7711755264077674e+26,1600117.5327754533
604,604,2022-04-20,1722683.027574171,1722683.027574171,8.228826155811581e+24,8.228822005011718e+24,8.314864695780235e+18,9.089276123025876e+18,1.7742220461521853e+26,1603266.9204188483
605,605,2022-04-21,1725536.3511904762,1725536.3511904762,8.25503974921599e+24,8.255035581404262e+24,8.33214958197708e+18,9.106560998005332e+18,1.77728491260033e+26,1606416.2650560224
606,606,2022-04-22,1728407.771568285,1728407.771568285,8.281285742737678e+24,8.281281564231605e+24,8.349455832369642e+18,9.123867241346188e+18,1.7803209828753148e+26,1609562.9640237512
607,607,2022-04-23,1731263.847095871,1731263.847095871,8.307593228722055e+24,8.307589054938568e+24,8.366802630053953e+18,9.141214042144508e+18,1.7833598896127277e+26,1612710.4972008397
608,608,2022-04-24,1734126.2942408377,1734126.2942408377,8.333952634181659e+24,8.333948441182752e+24,8.384183662732558e+18,9.158595062152728e+18,1.7863723814036127e+26,1615857.7033158813
609,609,2022-04-25,1736981.55979021,1736981.55979021,8.360354993009039e+24,8.360350781574662e+24,8.40159301827642e+18,9.17600440554049e+18,1.789382142817535e+26,1619003.5048951048
610,610,2022-04-26,1739869.3195804197,1739869.3195804197,8.386806860796896e+24,8.386802656845343e+24,8.419035019354006e+18,9.193446411552148e+18,1.7924015177559925e+26,1622148.6755244755
611,611,2022-04-27,1742701.53600281,1742701.53600281,8.413290564743753e+24,8.413286342368052e+24,8.436498012760904e+18,9.210909392810416e+18,1.795441057606186e+26,1625291.109940288
612,612,2022-04-28,1745582.6665501574,1745582.6665501574,8.439841062895135e+24,8.439836826781304e+24,8.454005049355857e+18,9.228416420346634e+18,1.7984231008010206e+26,1628434.9479203075
613,613,2022-04-29,1748396.9828791055,1748396.9828791055,8.466463842293905e+24,8.46645960625333e+24,8.471559747220135e+18,9.245971118259216e+18,1.8014284818540353e+26,1631580.8137665968
614,614,2022-04-30,1751304.4178895878,1751304.4178895878,8.493121520726032e+24,8.493117267184934e+24,8.489137457031332e+18,9.263548816530809e+18,1.804438361428763e+26,1634724.2784765898
615,615,2022-05-01,1754112.6050244244,1754112.6050244244,8.519823575381165e+24,8.519819314629454e+24,8.506744427919129e+18,9.281155782664022e+18,1.8074600481983505e+26,1637866.4581297976
616,616,2022-05-02,1757080.4572829132,1757080.4572829132,8.546556911162181e+24,8.546552570751016e+24,8.524372025154964e+18,9.2987833273735e+18,1.8104798959070755e+26,1641005.8109243698
617,617,2022-05-03,1759933.4178947369,1759933.4178947369,8.573381965615029e+24,8.573377693007918e+24,8.542060100432871e+18,9.316471447360475e+18,1.813494385669624e+26,1644149.4154385964
618,618,2022-05-04,1762673.5062849163,1762673.5062849163,8.600238208668876e+24,8.600233927631977e+24,8.559768741049175e+18,9.334180082418293e+18,1.816518242588013e+26,1647290.160963687
619,619,2022-05-05,1765530.6713237865,1765530.6713237865,8.627145650664173e+24,8.62714135979146e+24,8.577511141549621e+18,9.351922476433138e+18,1.8195176995951496e+26,1650430.384212365
620,620,2022-05-06,1768395.9259000348,1768395.9259000348,8.654093454754779e+24,8.654089146922178e+24,8.595280156265576e+18,9.369691479965977e+18,1.822487900666794e+26,1653568.8140510311
621,621,2022-05-07,1771260.0265270506,1771260.0265270506,8.681106730223785e+24,8.681102431649056e+24,8.613092341916067e+18,9.38750367172098e+18,1.8254744292288824e+26,1656708.365095986
